,Template,Frequency,Class
2353,[O:1]>>Br-c1:c:c:c(-C2-C-C-C(-N)(-C(=O)-[O:1]-C)-C-2):c:c:1_-2_0_0,1,2354
2354,[n:1]:[n:2]>>C-[n:1]:[n:2]_0-1_00_00,1,2355
2355,[n:1]>>C-C(-C#N)=C1-c2:c:c:c(-C-[n:1]):c:c:2-C-O-c2:c:c:c:c:c:2-1_-1_0_0,1,2356
2356,[O:3].[c:1]-[C:2]>>Cl-[c:1].[C:2]-C-[O:3]_00-1_000_000,1,2357
2357,[C:1]#[N:2]>>C-C(-C)-C(=O)-N1-[C:1]=[N:2]-C(-c2:c:c:c(-Cl):c:c:2)-C-1-c1:c:c:c(-Cl):c:c:1_00_00_00,1,2358
2358,[C:1]-[O:2]>>C-C-C-O-[C:1]=[O:2]_-2-1_00_00,1,2359
2359,[C:1]-[C:3]=[O:2]>>C-C-O-C(=O)-[C:1].C1-C-C-[O:2]-[C:3]-C-1_001_000_000,1,2360
2360,[N:1]>>O=P(-[N:1])(-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1_0_1_0,1,2361
2361,[n:2].[n:1]-[C:3]>>[n:1].[n:2].[C:3]-c1:c:c:c:c:c:1_010_000_000,1,2362
2362,[C:1].[C:3]-[C:4]-[O:2]>>C-[C:1](-C)-[O:2].[C:3]=[C:4]_-30-10_0000_0000,1,2363
2363,[Cl:1]-[C:3]=[O:2]>>Cl-C(=O)-[Cl:1].C-C(-C)(-C)-[O:2]-[C:3]=O_000_000_000,1,2364
2364,[N:1]>>C-O-C(=N)-[N:1]_-1_0_0,1,2365
2365,[N:1]-[C:3]=[C:2]>>[N:1].C-C-O-C(=O)-[C:2]-[C:3]=O_100_000_000,1,2366
2366,[O:1]>>C-C(-C)(-C)-C(-C)(-C)-[SiH2]-[O:1]_-1_0_0,1,2367
2367,[O:1]>>C-C-N(-C-C)-C(=O)-[O:1]_-1_0_0,1,2368
2368,[N:1].[N:2]-[C:3]>>[N:1].[N:2].O=[C:3]_-11-1_-100_000,1,2369
2369,[Cl:1]>>O=C1-C-C-C(=O)-N-1-[Cl:1]_-1_0_0,1,2370
2370,[n:1].[c:2]-[Cl:3]>>[n:1].O=[c:2].Cl-C(=O)-[Cl:3]_100_000_000,1,2371
2371,[O:1]=[C:2].[C:3]=[C:4]>>O-[O:1]-[C:2]-[C:3]-[C:4]_0001_0000_0000,1,2372
2372,[Cl:1]>>[Cl:1]-C-c1:c:c:c2:c(:c:1)-O-C(-c1:c:c:c:c:c:1)-O-2_-1_0_0,1,2373
2373,[O:1]=[C:2]>>O=C-[O:1]-[C:2]_01_00_00,1,2374
2374,[c:1]-[C:3]=[O:2]>>Cl-[c:1].C-C-C-C-[Sn](-C-C-C-C)(-C-C-C-C)-C(=C)-[O:2]-[C:3]_002_000_000,1,2375
2375,[N:1]>>C-C(-[N:1])-c1:c:c:c:c:c:1_-2_-1_0,1,2376
2376,[N:1]-[C:3]=[O:2]>>[N:1].C-C-C1(-C-C)-O-C2-C=C(-C(=O)-[O:2]-[C:3]-C)-C-C(-N)-C-2-O-1_101_000_000,1,2377
2377,[O:1]>>C-C-C(-C-C)-C-[Si](-C)(-C)-[O:1]_-1_0_0,1,2378
2378,[O:1]=[C:2]-[O:3]>>C-O-[O:1]-[C:2]=[O:3]_00-1_000_000,1,2379
2379,[O:1]>>[O:1]-C-C1-C-O-1_-1_0_0,1,2380
2380,[N:1]>>C-O-c1:c:c:c(-C(-C)-[N:1]):c:c:1_-1_0_0,1,2381
2381,[n:1]>>C-S(=O)(=O)-O-[n:1]_-1_0_0,1,2382
2382,[c:1]>>O=C1-C-C-C-C(-[c:1])=C-1_-1_0_0,1,2383
2383,[O:1]>>C-C-O-C(-C)(-C)-[O:1]_-1_0_0,1,2384
2384,[C:2].[C:1]-[N:3]>>O-[C:1].[C:2]-[N:3]_0-10_000_000,1,2385
2385,[c:3].[N:1]-[S:2]>>[N:1].Cl-[S:2]-[c:3]_1-1-1_000_000,1,2386
2386,[n:1].[n:3].[N:2]-[C:4].[n:5]:[n:6]>>[n:1].[N:2].[n:3].O=[C:4].[n:5]:[n:6]_-111-1-11_000000_000000,1,2387
2387,[n:1].[n:2].[S:3]-[N:4]>>[n:1].[n:2].Cl-[S:3].C-C(-C)-C(=O)-[N:4]_-1100_0000_0000,1,2388
2388,[n:1].[n:2].[C:4]-[O:6]-[C:5]-[N:3]>>[n:1].[n:2].[N:3].Br-[C:4].[C:5]=[O:6]_-111000_000000_000000,1,2389
2389,[N:1]-[C:3]=[O:2]>>[N:1].N-C(=O)-c1:c:c:c:c:c:1-C(=O)-c1:c:c:c(-[O:2]-[C:3]=O):c(-[N+](=O)-[O-]):c:1_100_000_000,1,2390
2390,[S:1]>>Br-[S:1]_1_0_0,1,2391
2391,[Cl:1]>>Cl-C(=O)-[Cl:1]_-1_0_0,1,2392
2392,[C:4].[C:2]-[C:1]-[C:3]>>[C:1].Cl-[C:2]-Cl.[C:3]-C-[C:4]_2-10-1_0000_0000,1,2393
2393,[C:1]>>C-C-O-[Si](-C)(-C)-C(-C)-C-C(-C)(-C)-[C:1]=O_-3_0_0,1,2394
2394,[c:1]-[c:3]:[c:2]>>[c:1].O1-[c:2]:[c:3]-1_1-10_000_000,1,2395
2395,[n:1].[n:2].[O:3]=[C:4]-[N:5]>>[n:1].[n:2].O-[O:3].[C:4]#[N:5]_-1110-2_00000_00000,1,2396
2396,[O:1]>>C-O-C(-[O:1])-c1:c:c:c:c:c:1_-1_0_0,1,2397
2397,[O:1].[c:2]-[C:3]-[O:4]>>[O:1].[c:2].[C:3]=[O:4]_-1100_-1001_0000,1,2398
2398,[C:2]-[O:3]-[c:1]>>C-S-[c:1].O=[C:2]=[O:3]_0-30_000_000,1,2399
2399,[Cl:1]>>C-[Cl:1]_0_1_0,1,2400
2400,[N:1]-[C:3](=[N:4])-[N:2]>>[N:1].[N:2].C-C(-Cl)-[C:3]-[N:4]-c1:c:c:c(-Cl):c:c:1_1120_0000_0000,1,2401
2401,[C:1]-[C:3](-[C:2])=[C:4]-[O:5]>>[C:1]-C-[C:2].[C:3]-[C:4]-[O:5]_0031-1_0000-1_00000,1,2402
2402,[O:2].[C:1]-[O:3]>>[C:1]-[O:2].C-C-C-C-C-C-C-C-C=C-[O:3]_0-10_000_000,1,2403
2403,[O:1].[C:2]-[N:3]>>[O:1].Br-[C:2].[N-]=[N+]=[N:3]_10-2_10-1_000,1,2404
2404,[C:4]-[C:1]-[C:2]=[O:3]>>[C:1].O=[C:2]-[O:3]-[C:4]_2000_0000_0000,1,2405
2405,[n:1].[n:2].[C:3]-[C:4]=[C:5]-[O:6]>>[n:1].[n:2].O=[C:3].[C:4]-[C:5]=[O:6]_-11-120-1_000000_000000,1,2406
2406,[N:2].[O:1]-[C:3]>>F-C(-F)(-F)-C(=O)-[O:1].C-c1:c:c:c(-S(=O)-[N:2]-[C:3]):c:c:1_0-20_000_000,1,2407
2407,[c:1]>>Cl-c1:c:c:c(-C2(-O)-C-C-N(-C-C-C-C(=O)-[c:1])-C-C-2):c:c:1_-1_0_0,1,2408
2408,[O:1]-[C:2]=[O:3]>>[O:1].C-[C:2]-[O:3]-C(=O)-N=N-C(=O)-O-C(-C)-C_110_000_000,1,2409
2409,[O:1].[O:2]=[C:3]-[O:4]>>[O:1].[O:2]-[C:3]=[O:4]_1100_1001_0000,1,2410
2410,[O:1]>>F-C(-F)(-F)-S(=O)(=O)-[O:1]_0_1_0,1,2411
2411,[C:2]-[C:3]=[C:4]-[n:1]>>[n:1].O-B(-O)-[C:2]=[C:3]-[C:4]_1-202_0000_0000,1,2412
2412,[N:3].[c:1]-[C:2]>>I-[c:1].[C:2]-[N:3]_00-1_000_000,1,2413
2413,[O:1].[C:2]-[O:5]-[C:4]=[O:3]>>[O:1].O-[C:2].[O:3]-[C:4]=[O:5]_10100_10000_00000,1,2414
2414,[n:1].[n:2].[O:3]-[c:4]>>[n:1].[n:2].[O:3].C-C-C1(-C-C-O-[c:4])-O-C-C2(-C-O-1)-O-C-C-O-2_-1110_0000_0000,1,2415
2415,[n:2].[n:1]-[C:3]>>[n:1].[n:2].C-[Si](-C)(-[C:3])-C=[N+]=[N-]_010_000_000,1,2416
2416,[N:1]>>C-C(-N-[N:1])-c1:c:c:c:c:c:1_-1_0_0,1,2417
2417,[c:1]>>C-C(-C)-C(-N)-C(-O)-[c:1]_-1_0_0,1,2418
2418,[C:2].[C:1]-[O:5]-[C:4]-[O:3]>>[C:1].[C:2]-[O:3].[C:4]=[O:5]_1-1000_00000_00000,1,2419
2419,[O:1].[C:3]-[C:4]-[S:2]>>[O:1].[S:2].[C:3]=[C:4]_-11-10_-1000_0000,1,2420
2420,[O:1]-[C:3]=[O:2]>>[O:1].C-[O:2]-[C:3]=O_000_-100_000,1,2421
2421,[C:2].[C:1]-[S:4]-[C:3]>>I-[C:1].[C:2]-[C:3].C-C-O-C-C-C-C-C-[S:4]_0-101_0000_0000,1,2422
2422,[O:1]=[C:2]-[C:3]>>C-[O:1]-[C:2]=O.O=C(-[C:3])-O-C-c1:c:c:c:c:c:1_000_000_000,1,2423
2423,[N:2]-[C:1]-[C:3]-[C:4]=[C:5]>>[C:1]-[N:2].[C:3]=[C:4]-[C:5]-[Mg+]_11000_01000_00000,1,2424
2424,[c:1]-[C:3]=[O:2]>>[c:1].C-O-C(-[O:2]-[C:3])-N(-C)-C_102_000_000,1,2425
2425,[O:1]=[C:2]-[O:3]>>F-c1:c:c:c(-C-[O:1]-[C:2]=[O:3]):c:c:1_00-1_000_000,1,2426
2426,[O:2].[C:1]-[O:3]>>[C:1]-[O:2].O=P(-[O-])(-[O-])-[O:3]_0-1-1_00-1_000,1,2427
2427,[C:1]=[C:2]>>O-[C:1](-[C:2])-c1:c:c:c:c:c:1_-11_00_00,1,2428
2428,[c:1]-[C:2]=[O:3]>>[c:1].C-[C:2]-[O:3]-C=O_110_000_000,1,2429
2429,[N:1]>>[N:1]-C1-C-C-C-C-1_-1_0_0,1,2430
2430,[O:1]>>C-[SiH](-C)-[O:1]_-1_0_0,1,2431
2431,[O:4]-[n:3]:[c:2]=[O:1]>>[O:1]-[c:2]:[n:3]-[O:4]_100-1_001-1_0000,1,2432
2432,[n:1].[n:3].[c:2]-[Cl:4]>>[n:1].[c:2].[n:3].Cl-S(=O)(=O)-[Cl:4]_-1110_0000_0000,1,2433
2433,[Cl:1]-[P:3]=[O:2]>>Cl-P(-Cl)(-Cl)(-Cl)-[Cl:1].C-C(-C)-[O:2]-[P:3]=O_000_000_000,1,2434
2434,[C:2]=[C:1]=[C:3]>>Cl-[C:1]-[C:2]=O.[C:3]-[P+](-c1:c:c:c:c:c:1)(-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1_2-11_000_000,1,2435
2435,[N:1]>>O-C(-C-[N:1])-C-O-c1:c:c:c:c2:c:1-C-C-C-2_-1_0_0,1,2436
2436,[C:1].[C:2]=[O:3]>>C-[C:1]-N=[C:2].O-S(=O)(=O)-[O:3]_-201_000_000,1,2437
2437,[Cl:1]>>C-C#C-C-O-c1:c:c:c(-S(=O)(=O)-N(-C-C-C-[Cl:1])-C(-C(-C)-C)-C(=O)-[O-]):c:c:1_-1_0_0,1,2438
2438,[N:2]-[C:5].[c:1]-[C:3]=[O:4]>>[c:1].[N:2].O=[C:3]-[O:4]-[C:5]_11000_00000_00000,1,2439
2439,[S:2].[C:1]-[O:3]>>[C:1]-[S:2].C-N(-C)-C=[O:3]_0-1-1_000_000,1,2440
2440,[C:3]-[C:4](-[O:1])-[O:2]>>[O:1].[O:2].Cl-[C:3]=[C:4]_11-21_0000_0000,1,2441
2441,[O:1]=[C:2]-[C:3]>>C-O-C-[O:1]-[C:2]=[C:3]_00-1_000_000,1,2442
2442,[C:1]>>O-S(=O)(=O)-[C:1]_-1_0_0,1,2443
2443,[C:1]>>C-O-N-[C:1]_-1_0_0,1,2444
2444,[C:1]-[O:2]>>C-C(-C)-C1-C-C-O-C(=O)-N-1-[C:1]=[O:2]_-2-1_00_00,1,2445
2445,[c:1]-[C:3]#[C:2]>>[c:1].I-N1-C(=O)-C-[C:2]-[C:3]-1=O_110_000_000,1,2446
2446,[O:2].[C:1]-[C:3]#[C:4]>>[C:1]-[O:2].N-[C:3]-[C:4]-N_0-121_0000_0000,1,2447
2447,[C:1]>>[C:1]-N1-C-C-C-C-C-1_-1_0_0,1,2448
2448,[N:1]-[C:3]=[O:2]>>[N:1].Cl-C(=S)-[O:2]-[C:3]_102_000_000,1,2449
2449,[O:1]>>F-c1:c:c(-F):c:c(-C(=O)-[O:1]):c:1_-1_0_0,1,2450
2450,[C:3]-[C:2]=[C:1]-[c:4]>>Cl-C-[C:1].[C:2]-[C:3]-[c:4]_22-10_0000_0000,1,2451
2451,[C:1]-[C:2].[C:3]=[C:4]-[C:5]>>[C:1].[C:2]-[C:3]-[C:4]=[C:5]_1000-1_00000_00000,1,2452
2452,[C:5]-[C:2]-[C:3](=[O:4])-[c:1]>>[c:1].[C:2]-[C:3]-[O:4]-[C:5]_11200_00000_00000,1,2453
2453,[N:1]-[C:3]=[O:2]>>[N:1].C-C(-C)-C-[O:2]-[C:3]=O_100_000_000,1,2454
2454,[C:1]=[O:2]>>C-C(-C-N1-C-C-C-C-C-1-C-C1-C-C-C-C-C-1)-c1:c:c:c:c(-[C:1]-[O:2]):c:1_01_00_00,1,2455
2455,[c:3].[C:1]-[C:2]>>[C:1].[C:2]-[c:3]_10-1_000_000,1,2456
2456,[c:1]-[C:3]=[N:2]>>Br-[c:1].C-[N:2]-[C:3]=O_000_000_000,1,2457
2457,[C:1]>>Cl-c1:c:c:c(-C=[C:1]):c:c:1_-2_0_0,1,2458
2458,[O:1]>>C-[Si](-[O:1])(-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1_-1_0_0,1,2459
2459,[O:1]>>C-C-C-[O:1]_0_1_0,1,2460
2460,[N:1]>>C-O-C(-C)-c1:n:[n+](-C-c2:c:c:c:c:c:2):c(-C(-C)-O-C):n:1-[N:1]_-1_0_0,1,2461
2461,[C:1]-[C:5]-[C:3](=[C:2])-[C:4]>>[C:1]-[C:2]-[C:3](=[C:4])-[C:5]_000-11_00000_00000,1,2462
2462,[O:4].[O:2]-[C:1]-[C:3]>>[O-]-[C:1]-[O:2].O=C(-[C:3])-[O:4]_0-10-1_0-100_0000,1,2463
2463,[Ag:1]>>S=[Ag:1]_0_-1_0,1,2464
2464,[C:2]-[O:3]-[Si:1]>>Cl-[Si:1].O-[C:2]=[O:3]_0-20_000_000,1,2465
2465,[C:2]-[O:3]-[c:1]>>F-[c:1].Br-c1:c:c:c(-[N+](=O)-[O-]):c:c:1-[C:2](=[O:3])-O-C_0-30_000_000,1,2466
2466,[P:1]>>[P:1]_1_-1_0,1,2467
2467,[C:1].[S:2]>>[C:1]-[S:2]_-1-1_00_00,1,2468
2468,[n:1]>>F-c1:c:c:c:c(-F):c:1-C(=O)-[n:1]_-1_0_0,1,2469
2469,[C:3].[N:1]-[C:2]>>[N:1].O=C-[C:2]-C-[C:3]_1-1-1_000_000,1,2470
2470,[C:1]>>[C:1]-c1:c:c:c:n:c:1_-1_0_0,1,2471
2471,[N:1]-[C:4]-[C:3]=[C:2]>>[N:1].C-C(=O)-O-[C:2]-[C:3]=[C:4]_0000_-1000_0000,1,2472
2472,[N:1]>>C-O-c1:c:c2:n:c:n:c(-[N:1]):c:2:c:c:1-O-C_-1_0_0,1,2473
2473,[n:2]:[n:3].[N:1]-[C:4]-[N:5]>>[N:1].[n:2]:[n:3].[C:4]=[N:5]_11-10-1_00000_00000,1,2474
2474,[P:1]>>O-[P:1](-O)=O_-2_0_0,1,2475
2475,[C:4].[C:1]-[C:2]=[O:3]>>Cl-[C:1].[C:2]-[O:3]-C-[C:4]_020-1_0000_0000,1,2476
2476,[C:1]>>Br-C-C-C-O-[C:1]-N1-C-C-C-C-C-1_-2_0_0,1,2477
2477,[N:3].[N:1]-[C:2]>>[N:1].[C:2]-[N:3]_100_001_000,1,2478
2478,[O:1]=[C:2]-[C:3]>>O-C-C-[O:1]-[C:2]=[C:3]_00-1_000_000,1,2479
2479,[n:1].[n:2].[N:4]-[C:3]=[O:5]>>[n:1].[n:2].[C:3]#[N:4].O-S(=O)(=O)-[O:5]_-110-21_00000_00000,1,2480
2480,[Sn:1]>>Cl-[Sn:1]-Cl_-2_0_0,1,2481
2481,[N:2].[C:1]-[N:3]-[C:4]>>Cl-[C:1].[N:2]-[N:3].C-O-c1:c:c:c(-C=[C:4]):c:c:1-O-C_0-11-1_0000_0000,1,2482
2482,[O:1]-[C:2]=[O:3]>>[O:1].C-[C:2](-C)-[O:3]-c1:c:c:c(-c2:[nH]:n:n:n:2):c:c:1_100_000_000,1,2483
2483,[N:1]>>C-C(=O)-c1:c:c2:c:c:c:c(-O-C-C(-O)-C-[N:1]):c:2:o:1_-1_0_0,1,2484
2484,[S:1]>>O=[N+](-[O-])-c1:c:c:c(-[S:1]):c(-[N+](=O)-[O-]):c:1_-1_0_0,1,2485
2485,[O:1]>>C-C-O-C1-O-C(=O)-C-C-1-N-S(=O)(=O)-c1:c:c:c(-N-C(-C)=O):c:c:1-[O:1]_-1_0_0,1,2486
2486,[O:1]>>C=C-C-O-C(=O)-[O:1]_-1_0_0,1,2487
2487,[N:3].[O:1]=[C:2]>>C-C(-C)-[O:1].[C:2]=[N:3]_10-2_000_000,1,2488
2488,[c:3].[c:1]-[C:2]>>[c:1].[C:2]-C-[c:3]_10-1_000_000,1,2489
2489,[O:1]=[C:2]>>[O:1]-[C:2]-C-n1:c:n:c:n:1_10_00_00,1,2490
2490,[N:1]>>Cl-c1:c:c:c(-C(-[N:1])-c2:c:c:c(-Cl):c:c:2):c:c:1_-1_0_0,1,2491
2491,[O:1].[O:3]-[C:2]=[O:4]>>[O:1]-[C:2]=[O:3].C-C-C-C-C-C-C-C-C-C-C(-C-[O:4])-C-C-C-C-C-C-C-C_-10-11_0000_0000,1,2492
2492,[Br:1]-[C:4].[C:2]=[C:3]>>C-[Si](-C)(-C)-[Br:1].O-[C:2]-[C:3]-[C:4]_0000_0000_0000,1,2493
2493,[Cl:1]>>O-S(=O)(=O)-[Cl:1]_-1_0_0,1,2494
2494,[O:4].[C:1]-[C:5]-[N:2]-[C:3]>>[C:1].[N:2].[C:3]-[O:4].O=[C:5]_120-10_00000_00000,1,2495
2495,[C:1]=[O:2]>>N-[C:1]-[O:2]-O_00_00_00,1,2496
2496,[O:1].[N:2]-[c:3]>>[O:1].[N:2].F-[c:3]_-110_-100_000,1,2497
2497,[P:1]-[C:4]-[C:3]=[C:2]>>[P:1].C-O-[C:2]-[C:3]=[C:4]_0000_-1000_0000,1,2498
2498,[n:3].[O:1]-[C:4]-[n:2]>>[O:1].[n:2].[n:3].C-N(-[C:4])-C=O_0011_-1000_0000,1,2499
2499,[O:1]=[P:2]-[C:3]>>C-C-[O:1]-[P:2].C-C-P(=O)(-[O-])-C-[C:3]_000_000_000,1,2500
2500,[C:1]-[C:2]>>C-[C:1]=[C:2]_-2-1_00_00,1,2501
2501,[N:1]>>[N:1]-c1:[nH]:n:n:n:1_-1_0_0,1,2502
2502,[C:1]-[S:3]=[O:2]>>[C:1].F-C(-F)(-F)-S(=O)-[O:2]-[S:3]_100_000_000,1,2503
2503,[C:4]-[O:3]-[c:2]:[n:1]>>[n:1]:[c:2]=[O:3].F-S(=O)(=O)-[C:4]-C(-O)=O_100-1_0000_0000,1,2504
2504,[C:1]>>[C:1]=C-c1:c:c:c2:c:n:[nH]:c:2:c:1_-2_0_0,1,2505
2505,[O:1].[c:2]-[F:3]>>[O:1]-[c:2].F-c1:c:c:c(-N):c(-[F:3]):c:1-F_-100_000_000,1,2506
2506,[O:1].[c:2]-[C:3]>>[O:1].Br-[c:2].O-B(-O)-[C:3]_-100_-100_000,1,2507
2507,[n:1].[n:3].[N:2]-[C:4]>>[n:1].[N:2].[n:3].C-O-[C:4](-O-C)-O-C_-111-2_0000_0000,1,2508
2508,[O:1].[O:2]-[c:3]>>[O:1].[O:2].O=S(=O)(-[O-])-[c:3]_-100_-1-10_000,1,2509
2509,[Br:1]>>Br-B(-Br)-[Br:1]_-1_0_0,1,2510
2510,[c:1]-[c:2]:[n:3]:[n:4]>>Cl-[c:1].[c:2]:[n:3]:[n:4]_011-1_0000_0000,1,2511
2511,[O:1]-[C:3](=[O:4])-[c:2]>>[O:1].[c:2].C1-C-[C:3]-[O:4]-C-1_1120_0000_0000,1,2512
2512,[n:1].[n:2].[c:3]-[C:4]#[N:5]>>[n:1].[n:2].O=[N+](-[O-])-[c:3].N#C-c1:c:c:c(-N-C-[C:4]-[N:5]):n:c:1_-11022_00000_00000,1,2513
2513,[N:1]>>N-c1:[nH]:c2:c(:c(=O):n:1)-C-C-[N:1]-2_-2_0_0,1,2514
2514,[Si:1]>>C-C(-C)(-C)-N-[Si:1]_-1_0_0,1,2515
2515,[N:1]>>Cl-C(-Cl)(-Cl)-[N:1]_-1_0_0,1,2516
2516,[C:1]>>C1-C-[C:1]-C-C-O-1_-2_0_0,1,2517
2517,[O:1]>>C-O-c1:c:c:c(-C-[O:1]):c:c:1-O-C_-1_0_0,1,2518
2518,[O:1]-[C:4]-[C:3]=[C:2]>>[O:1].C-C-C-O-c1:c:c:c2:c(:c:1)-C(-N)-C-C-2-O-[C:2]-[C:3]=[C:4]_1000_0000_0000,1,2519
2519,[N:1]>>O=C(-[N:1])-C1-C-N(-C-c2:c:c:c:c:c:2)-C-C-N-1-C-c1:c:c:c:c:c:1_-1_0_0,1,2520
2520,[S:1]-[O:2]>>C-O-C(=O)-C-C-[S:1]=[O:2]_00_01_00,1,2521
2521,[c:3].[C:1]-[N:2]>>Cl-[C:1].[N:2]-[c:3]_00-1_000_000,1,2522
2522,[n:1].[n:2].[N:3]-[O:4]>>[n:1].[n:2].[N:3].[O:4]_-1101_00-10_0000,1,2523
2523,[c:1]>>C-C-S(=O)(=O)-[c:1]_-1_0_0,1,2524
2524,[O:1]=[C:2]-[N:3]>>C-[O:1]-[C:2]=O.C-C(-C)(-C)-S(=O)-[N:3]_000_000_000,1,2525
2525,[O:1].[C:2]=[C:3]>>[O:1].O=[C:2].[C:3]-[PH](-c1:c:c:c:c:c:1)(-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1_-101_-100_000,1,2526
2526,[C:1]=[O:2]>>O-C-c1:c:c(=O):c(-O):c(-[C:1]-[O:2]):o:1_01_00_00,1,2527
2527,[n:2].[n:1]-[C:3]>>[n:1].[n:2].C-C-O-S(=O)(=O)-O-[C:3]_010_000_000,1,2528
2528,[N:1]>>N-S(=O)(=O)-c1:c:c:c(-N-C(=S)-[N:1]):c:c:1_-1_0_0,1,2529
2529,[O:1]-[C:2]-[C:3]=[O:4]>>[O:1].[C:2]1-[C:3]-[O:4]-1_1010_0000_0000,1,2530
2530,[n:1]>>C-[SiH](-C)-C1(-[n:1])-C-C(-O-C(-C)(-C)-C)-C(-C-I)(-C-O)-O-1_-1_0_0,1,2531
2531,[n:1].[n:3].[O:2]-[C:4]>>[n:1].[O:2].[n:3].C-C(=O)-O-[C:4]_-1110_0000_0000,1,2532
2532,[n:1].[n:3].[n:2]-[C:4]>>[n:1].[n:2].[n:3].C-O-S(=O)(=O)-O-[C:4]_-1110_0000_0000,1,2533
2533,[C:1]-[C:2]#[N:3]>>[C:1].C-C1(-C)-C2-[C:2]-[N:3]-C(-S(=O)(=O)-[O-])-C-2-1_121_000_000,1,2534
2534,[N:1]>>C-C-N(-C-C)-C=[N:1]_-2_0_0,1,2535
2535,[C:2]=[C:1]-[c:3]>>Br-[C:1]-[C:2]-Br.C-C1(-C)-O-B(-[c:3])-O-C-1(-C)-C_100_000_000,1,2536
2536,[O:2].[O:1]-[c:3]>>[O:1].[O:2]-[c:3]_000_-110_000,1,2537
2537,[O:1]=[P:2]>>C-C(-C)-[O:1]-[P:2]_0-1_00_00,1,2538
2538,[N:1]>>C-[N:1]-C(=O)-O-C-c1:c:c:c:c:c:1_-2_0_0,1,2539
2539,[C:1]-[c:2]:[n:3]:[n:4]>>Cl-[C:1].[c:2]:[n:3]:[n:4]_01-11_0000_0000,1,2540
2540,[Br:1]-[C:5].[O:2]-[C:3]=[O:4]>>[Br:1].[O:2].O=[C:3]-[O:4]-[C:5]_11000_00000_00000,1,2541
2541,[C:1]=[C:2]-[C:3]>>C-C-O-P(=O)(-O-C-C)-[C:1]-[C:2]=[C:3]_00-1_000_000,1,2542
2542,[N:1]-[c:2]:[n:3]:[n:4]>>[N:1].Cl-[c:2]:[n:3]:[n:4]_1000_00-11_0000,1,2543
2543,[C:2].[O:1]-[C:3]>>C-N-C-C-[O:1].[C:2]=N-[C:3]_0-20_000_000,1,2544
2544,[O:1]>>Cl-C1(-C-C-[O:1])-C-C=C-C=C-1_-1_0_0,1,2545
2545,[n:1].[n:2].[n:3]-[C:4]>>[n:1].[n:2].[n:3].C-O-S(=O)(=O)-O-[C:4]_-1110_0000_0000,1,2546
2546,[O:1]>>C-N1-O-C2-N-C(-C(=O)-[O:1])-C-C-2(-O)-c2:c:c:c:c(-Cl):c:2-1_-1_0_0,1,2547
2547,[N:1]-[C:4]-[C:2]=[C:3]>>[N:1].Br-C-[C:2]1-[C:3]-[C:4]-1_1000_0000_0000,1,2548
2548,[N:1]>>C-C(-C)(-C)-c1:c:c:c(-C-[N:1]):c:c:1_-1_0_0,1,2549
2549,[n:1].[n:3].[O:2]-[S:4]>>[n:1].[O:2].[n:3].O-[S:4]_-1110_0000_0000,1,2550
2550,[O:1].[O:2]-[C:3]>>[O:1].[O:2].Br-[C:3]_-100_-1-10_000,1,2551
2551,[N:1]>>O-C(-C-[N:1])-C-O-c1:c:c:c2:c(=O):c3:c(-O):c:c:c:c:3:o:c:2:c:1_-1_0_0,1,2552
2552,[n:1]>>C-C(-C)-S-[n:1]_-1_0_0,1,2553
2553,[C:2]-[S:3]-[c:1]>>O-[c:1].C-N(-C)-[C:2](-Cl)=[S:3]_0-30_000_000,1,2554
2554,[C:1]=[N:2]>>O=C1-O-[C:1]-[N:2]-C-1=O_00_00_00,1,2555
2555,[C:1]=[C:2]>>O=C1-O-[C:1]-[C:2]-1_00_00_00,1,2556
2556,[C:1]>>C1=C-[C:1]-C(-[PH+](-c2:c:c:c:c:c:2)-c2:c:c:c:c:c:2)-C=C-1_-2_0_0,1,2557
2557,[n:2].[n:1]-[C:3]>>[n:1].[n:2].C-[O+](-C)-[C:3]_000_0-10_000,1,2558
2558,[N:1]-[C:3]=[O:2]>>[N:1].C-c1:c:c:c:c(-[O:2]-[C:3]=O):c:1_100_000_000,1,2559
2559,[O:1]=[C:2]-[N:3]>>C-C-[O:1]-[C:2]=O.Cl-c1:c:c:c(-[N:3]):c:c:1-Cl_000_000_000,1,2560
2560,[Cl:1]>>[Cl:1]-c1:c:c:c:s:1_0_1_0,1,2561
2561,[c:1]>>N-S(=O)(=O)-c1:c:c:c(-n2:n:n:n:c:2-O-[c:1]):c:c:1_-1_0_0,1,2562
2562,[C:5].[C:3]-[C:2]-[C:4]=[O:1]>>[O:1].[C:2].Cl-[C:3].[C:4]-C-[C:5]_2202-1_00000_00000,1,2563
2563,[P:1]-[O:2]>>O-[P:1]=[O:2]_0-1_00_00,1,2564
2564,[N:1]>>C-C(-[N:1])=N-O_-1_0_0,1,2565
2565,[N:1]#[C:2]>>C-C(-C)-C-C-[N:1]-[C:2]=O_10_00_00,1,2566
2566,[Cl:1]>>C-C-O-C(=O)-[Cl:1]_0_1_0,1,2567
2567,[O:1]>>C-c1:c:c(-C):c:c(-C(=O)-[O:1]):c:1_-1_0_0,1,2568
