,Template,Frequency,Class
11305,[C;+0:1]-[O;+0:2]>>C-C-O-C(-C-c1:c:c:c(-O-[C;+0:1]):c:c:1)-C(-O)=O.[O;+0:2],1,11306
11306,[C;+0:1]-[O;+0:2]>>O=C(-[O-])-c1:c:c:c:c:c:1-[C;+0:1].[O;-1:2],1,11307
11307,[N;+0:2]-[c;+0:1]>>C-c1:c:c:c(-N):c:c:1-N-[c;+0:1].[N;+0:2],1,11308
11308,[C;+0:1]#[C;+0:2]-[c;+0:3]>>C1-C-[C;+0:1]-[C;+0:2]-O-1.I-[c;+0:3],1,11309
11309,[C;+0:2]-[C;+0:1]-[C;+0:3]-[O;+0:4]>>C-C-C-[C;+0:1]-[Li].Cl-[C;+0:2].O-[C;+0:3]-[O;-1:4],1,11310
11310,[C;+0:1]-[N;+0:2]>>C-c1:c:c(-N-[C;+0:1]):c2:c:c:c:c:c:2:n:1.[N;+0:2],1,11311
11311,[Cl;+0:1]-[c;+0:2]>>O=C(-[Cl;+0:1])-O-c1:c:c:c:c:c:1.[c;+0:2],1,11312
11312,[C;+0:3]-[C;+0:2]=[C;+0:1]>>O=[N+](-[C;+0:1])-[O-].[C;+0:2]=[C;+0:3],1,11313
11313,[c;+0:1]-[O;+0:2]>>S-[c;+0:1].[O;-1:2],1,11314
11314,[C;+0:1]-[C;+0:3]-[C;+0:4]-[O;+0:2]>>[C;+0:1]-[O-].[O;+0:2].[C;+0:3]=[C;+0:4],1,11315
11315,[S;+0:1]-[O;+0:3]-[C;+0:2]>>Cl-[S;+0:1].O-[C;+0:2]=[O;+0:3],1,11316
11316,[C;+0:1]=[N;+0:2]>>C-N(-C)-[C;+0:1].[N;+0:2],1,11317
11317,[C;+0:1]-[I;+1:2]>>C-C-C-C-[Sn](-[C;+0:1])(-C-C-C-C)-C-C-C-C.N#C-[I;+1:2],1,11318
11318,[C;+0:1]-[O;+0:3]-[C;+0:2]>>[C;+0:1]-N-[C;+0:2]=[O;+0:3],1,11319
11319,[I;+0:1]-[c;+0:2]>>C-S-c1:n:c:n:c2:s:c(-c3:c(-c4:c:c:c:c(-[I;+0:1]):c:4):n:c:n:3-C):c:c:1:2.[c;+0:2],1,11320
11320,[C;+0:1]-[O;+0:2]>>C-c1:c:c:c(-C(=O)-S(=O)(=O)-O-[C;+0:1]):c:c:1.[O;+0:2],1,11321
11321,[Cl;+0:1]-[S;+0:4]-[c;+0:5]:[c;+0:6]-[C;+0:2]#[N;+0:3]>>Cl-P(-Cl)(-Cl)(-Cl)-[Cl;+0:1].O=[C;+0:2]1-[N;+0:3]-[S;+0:4]-[c;+0:5]:[c;+0:6]-1,1,11322
11322,[C;+0:1]-[N;+0:2]>>Br-c1:c:c:c:c:c:1-[C;+0:1].[N;+0:2],1,11323
11323,[O;-1:2]-[C;+0:1]-[N;+0:3]>>[C;+0:1]=[O;+0:2].[N;+0:3],1,11324
11324,[C;+0:1]-[N;+0:2]>>F-c1:c:c:c(-O-[C;+0:1]):c(-F):c:1.[N;+0:2],1,11325
11325,[C;+0:2]-[O;+0:3]-[C;+0:1]>>Cl-[C;+0:1].N-c1:c:c:c(-N-[C;+0:2]=[O;+0:3]):n:c:1,1,11326
11326,[C;+0:2]-[O;+0:4]-[C;+0:3]-[O;+0:1]>>C-C12-C-C-C(-O)-C-C-1=C-C-C1-C-2-C-C-C2(-C)-C-1-C-C-C-2(-[O;+0:1])-O-[C;+0:2].[C;+0:3]=[O;+0:4],1,11327
11327,[C;+0:1]-[C;+0:2]>>C-C1-C-C-C-N-1-C-C-[C;+0:1]-Cl.[C;+0:2],1,11328
11328,[C;+0:1]-[S;+0:3]=[O;+0:2]>>Cl-[C;+0:1].Cl-c1:c:c:c:c(-C(=[O;+0:2])-O-O):c:1.[S;+0:3],1,11329
11329,[c;+0:1]-[c;+0:2]>>F-C(-F)(-F)-S(=O)(=O)-O-[c;+0:1].[c;+0:2]-B1-O-C-C-C-O-1,1,11330
11330,[C;+0:1]=[C;+0:2]>>[C;+0:1].[C;+0:2],1,11331
11331,[C;+0:1]-[C;+0:2]>>C-O-[C;+0:1]=O.C-[C;+0:2],1,11332
11332,[F;+0:1]-[c;+0:2]>>F-c1:c:c(-[F;+0:1]):c:c(-C=O):c:1.[c;+0:2],1,11333
11333,[N;+0:2]-[c;+0:1]>>O-B(-O)-[c;+0:1].O=C-c1:c:c(-[N;+0:2]):c:s:1,1,11334
11334,[N;+0:3]-[C;+0:1]-[N;+0:2]>>Cl-C(-Cl)(-Cl)-[C;+0:1]-O-C(=O)-C(-Cl)(-Cl)-Cl.[N;+0:2].[N;+0:3],1,11335
11335,[O;+0:2]-[c;+0:1]>>N-C1-C-C-C(-O-[c;+0:1])-C-C-1.[O;+0:2],1,11336
11336,[C;+0:1]-[Si;+0:3]-[C;+0:2]>>Cl-[C;+0:1].Cl-[C;+0:2].Cl-[Si;+0:3]-Cl,1,11337
11337,[C;+0:3]-[C;+0:1]-[O;+0:2]>>O-[C;+0:1](-[O-])=[O;+0:2].[C;+0:3],1,11338
11338,[C;+0:1]-[C;+0:2]>>[C;+0:1]-S-c1:c:c:c:c:n:1.[C;+0:2]-c1:c:c:c:c:c:1,1,11339
11339,[C;+0:2]=[C;+0:1]>>C-N(-C)-[C;+0:1].C-N(-[C;+0:2])-C-C-N,1,11340
11340,[O;+0:1]-[C;+0:2]>>C-C-C-C-[O;+0:1].[C;+0:2],1,11341
11341,[O;+0:1]=[C;+0:3](-[O;+0:2])-[C;+0:4]-[C;+0:5]-[C;+0:6]-[C;+0:7]-[O;+0:8]>>C-C-[O;+0:1]-C-C.[O;+0:2]=[C;+0:3]1-[C;+0:4]-[C;+0:5]-[C;+0:6]-[C;+0:7]-[O;+0:8]-1,1,11342
11342,[C;+0:1]-[c;+0:2]>>O=C-c1:c:c:c:c(-[C;+0:1]):c:1.[c;+0:2],1,11343
11343,[C;+0:2]=[O;+0:1]>>Br-C(-Br)-c1:c:c:c(-[O;+0:1]-C(-F)(-F)-F):c:c:1.Br-[C;+0:2],1,11344
11344,[C;+0:2]-[C;+0:1]-[N;+0:3]>>C-N(-C)-[C;+0:1]=O.O-[C;+0:2]=O.[N;+0:3],1,11345
11345,[Cl;+0:1]-[c;+0:2]>>O-c1:c:c:c2:c(:c:1)-C-C-C(-c1:c:c:c:c:c:1-[Cl;+0:1])-O-2.[c;+0:2],1,11346
11346,[O;+0:2]-[P;+0:1]>>C-C-O-C(-C)(-O-C-C)-[P;+0:1]=[O;+0:2],1,11347
11347,[O;+0:2]-[c;+0:1]>>Cl-[c;+0:1].O=S1(=[O;+0:2])-C-C-C-C-1,1,11348
11348,[C;+0:1]-[Si;+0:2]>>C-[C;+0:1]-O.[Si;+0:2],1,11349
11349,[C;+0:3]-[N;+0:2]-[C;+0:1]=[O;+0:4]>>C-[Si](-C)(-C)-[C;+0:1]#[N;+0:2].O-[C;+0:3].[O;-1:4],1,11350
11350,[C;+0:1]-[O;+0:2]>>C-C(-C)(-C)-C(-C)(-[C;+0:1])-O-[SiH3].C-C(-Cl)=[O;+0:2],1,11351
11351,[c;+0:1]-[C;+0:2]-[N;+0:3]>>N-[c;+0:1].[BH3-]-[C;+0:2]#[N;+0:3],1,11352
11352,[O;+0:3]=[C;+0:1]-[O;+0:2]>>N#C-[C;+0:1].O-S(=O)(=O)-[O;+0:2].[O;+0:3],1,11353
11353,[C;+0:1]-[c;+0:2]>>C-C-S-[C;+0:1].[Zn+]-[c;+0:2],1,11354
11354,[C;+0:2]-[F;+0:1]>>C-C1(-C)-N(-[F;+0:1])-S(=O)(=O)-c2:c:c:c:c:c:2-1.[C;+0:2],1,11355
11355,[C;+0:1]-[N;+0:3]-[C;+0:2]>>C-C(-C)-C-C(-C(=O)-N-c1:c:c:n(-C):n:1)-N(-[C;+0:1])-[C;+0:2].[N;+0:3],1,11356
11356,[N;+0:3]-[C;+0:2]=[O;+0:1]>>C-[O;+0:1].Cl-[C;+0:2](-Cl)-Cl.[N;+0:3],1,11357
11357,[C;+0:1]-[N;+0:4]-[C;+0:2]-[O;+0:3]>>O-[C;+0:1].[C;+0:2]=[O;+0:3].[N;+0:4],1,11358
11358,[N;+0:2]-[C;+0:1]-[O;+0:3]>>O=[C;+0:1](-[O-])-[O-].[N;+0:2].[O;+0:3],1,11359
11359,[O;+0:1]-[c;+0:2]>>O-S(=O)(=O)-[O;+0:1].O=[N+](-[O-])-[c;+0:2],1,11360
11360,[C;+0:1]-[c;+0:2]>>C-[C;+0:1]-[Mg+].[c;+0:2],1,11361
11361,[Cl;+0:2]-[c;+0:1]>>F-[c;+0:1].F-c1:c:c(-C(-N)=O):c(-F):c(-[Cl;+0:2]):c:1-F,1,11362
11362,[C;+0:2]-[N;+0:1]>>C-C(-C)(-C)-O-C(=O)-[N;+0:1].[C;+0:2]-O-C-C-C(-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1,1,11363
11363,[C;+0:1]-[C;+0:2]-[n;+0:3]>>C-c1:c:c:c(-S(=O)(=O)-O-[C;+0:1]):c:c:1.O=[C;+0:2](-[O-])-[O-].[n;+0:3],1,11364
11364,[Br;+0:1]-[c;+0:2]>>C-c1:c:c(-O):c:c:c:1-[Br;+0:1].N-[c;+0:2],1,11365
11365,[C;+0:1]-[S;+0:3]-[C;+0:2]>>I-[C;+0:1].[C;+0:2]=[S;+0:3],1,11366
11366,[C;+0:1]=[N;+0:2]>>C-C-N(-C-C)-[C;+0:1]-[N;+0:2],1,11367
11367,[C;+0:3]-[C;+0:1]-[O;+0:2]>>C-C(-C)-[N-]-[C;+0:1].O=C(-[O-])-[O;-1:2].[C;+0:3],1,11368
11368,[c;+0:1]-[C;+0:2]>>I-[Zn]-[c;+0:1].[C;+0:2],1,11369
11369,[S;+0:1]-[c;+0:2]>>C-C(-N)=[S;+0:1].Cl-[c;+0:2],1,11370
11370,[C;+0:1]-[C;+0:2]-[c;+0:3]>>[C;+0:1]=[C;+0:2].[c;+0:3]-C-C-C-N1-C-C-C-C-C-1,1,11371
11371,[C;+0:1]-[c;+0:2]>>C-N(-C)-P(=O)(-N(-C)-C)-N(-C)-[C;+0:1].[c;+0:2],1,11372
11372,[N;+0:3]-[C;+0:2]=[O;+0:1]>>C-C(-C)-O-C(=O)-N-c1:c:c:c(-N-C(=S)-N-C(=O)-[O;+0:1]-[C;+0:2]):c(-N):c:1.[N;+0:3],1,11373
11373,[C;+0:1]-[O;+0:2]>>S-[C;+0:1].[O;+0:2],1,11374
11374,[C;+0:1]-[N;+0:4]-[C;+0:3]-[C;+0:2]>>C-C-N(-[C;+0:1])-C-C.[C;+0:2].[C;+0:3]=[N;+0:4],1,11375
11375,[C;+0:1]-[c;+0:2]>>C-C(-C)(-C)-O-C(=O)-n1:c:c:c2:c:c:c(-[C;+0:1]):c:c:2:1.O-C-[c;+0:2],1,11376
11376,[c;+0:1]-[C;+0:2]=[O;+0:3]>>Br-[c;+0:1].[C;+0:2]-[O;+0:3],1,11377
11377,[C;+0:3]-[C;+0:1]#[C;+0:2]>>Br-[C;+0:1](-Br)=[C;+0:2].[C;+0:3]-C-C-C-[Li],1,11378
11378,[C;+0:3]-[N;+0:1]=[N;+0:2]>>C-C(=O)-N-O-C-C-C-C-[N;+0:1].C-C-O-C(-C)=N-O-C-C-C-C-[N;+0:2]-[C;+0:3],1,11379
11379,[O;+0:1]-[c;+0:2]>>C-S(-C)=[O;+0:1].F-[c;+0:2],1,11380
11380,[N;+0:1]-[c;+0:2]:[n;+0:3]>>C-[N;+0:1](-C)-C=O.O=[c;+0:2]:[n;+0:3],1,11381
11381,[C;+0:1]-[O;+0:3]-[C;+0:2]>>I-[C;+0:1].I-[C;+0:2].O=S(=O)=[O;+0:3],1,11382
11382,[C;+0:1]-[S;+0:4]-[C;+0:2]-[N;+0:3]>>Cl-[C;+0:1].[C;+0:2]=[N;+0:3].[S;+0:4],1,11383
11383,[O;+0:1]-[c;+0:2]>>N-N-c1:c:c:c(-[O;+0:1]):c:c:1.O-C(=O)-[c;+0:2],1,11384
11384,[C;+0:1]-[Se;+0:2]>>Cl-[C;+0:1].[Se;+0:2],1,11385
11385,[F;+0:1]-[c;+0:2]>>Br-c1:c:c:c(-C2(-C-C)-C=C(-C(-F)(-F)-[F;+0:1])-N-N-2-c2:c:c:c(-S(-N)(=O)=O):n:c:2):c:c:1.C-C-[c;+0:2],1,11386
11386,[C;+0:1]#[C;+0:2]-[c;+0:3]>>C1-C-O-[C;+0:1]-[C;+0:2]-O-1.I-[c;+0:3],1,11387
11387,[C;+0:3]1-[C;+0:1]-[C;+0:2]-1>>C-S(=O)(=O)-O-[C;+0:1]-[C;+0:2]-O-S(-C)(=O)=O.[C;+0:3],1,11388
11388,[O;+0:1]=[c;+0:2]:[n;+0:3]>>C1-C-[O;+0:1]-C-C-O-1.[c;+0:2]:[n;+1:3],1,11389
11389,[Br;+0:3].[N;+0:4]-[C;+0:1]=[C;+0:2]-[S;+0:5]>>O=[C;+0:1]-[C;+0:2]-[Br;+0:3].[N;+0:4].[S;+0:5],1,11390
11390,[C;+0:2]-[N;+0:1]=[N;+0:3]>>O=[N;+1:1](-[O-])-[O-].[C;+0:2].[N;+0:3],1,11391
11391,[B;+0:2]-[C;+0:1]>>C-[Si](-C)(-C)-[C;+0:1].F-[B;+0:2],1,11392
11392,[C;+0:1]-[N;+0:3]-[C;+0:2]=[O;+0:4]>>[C;+0:1].[C;+0:2]#[N;+0:3].[O;-1:4],1,11393
11393,[c;+0:1]-[O;+0:4]-[C;+0:3]-[c;+0:2]>>Cl-[c;+0:1].[c;+0:2].[C;+0:3]=[O;+0:4],1,11394
11394,[C;+0:1]-[C;+0:2]=[O;+0:3]>>C-C(=O)-[C;+0:1].O=[C;+0:2]-[O;+0:3],1,11395
11395,[N;+0:2]-[c;+0:1]>>O=C(-N-[c;+0:1])-c1:c:c:c:c:c:1.[N;+0:2],1,11396
11396,[O;+0:2]=[C;+0:1]-[N;+0:3]-[C;+0:4]-[C;+0:5]-[c;+0:6]:[n;+0:7]:[n;+0:8]:[n;+0:9]>>O=[C;+0:1]-[O;+0:2].[N;+0:3]-[C;+0:4]-[C;+0:5]-[c;+0:6]:[n;+0:7]:[n;+0:8]:[n;+0:9],1,11397
11397,[C;+0:1]-[N;+0:3]-[C;+0:2]>>O=[C;+0:1]-O-[C;+0:2].[N;+1:3],1,11398
11398,[C;+0:2]1-[C;+0:3]-[O;+0:1]-1>>Cl-c1:c:c:c(-S(-O)(=O)=[O;+0:1]):c:c:1.[C;+0:2]=[C;+0:3],1,11399
11399,[N;+0:2]-[C;+0:1]=[O;+0:3]>>[C;+0:1].[N;+0:2].[O;-1:3],1,11400
11400,[C;+0:1]-[C;+0:2]>>C-C(-C)(-C)-O-[C;+0:1].F-C(-F)(-F)-[C;+0:2]=O,1,11401
11401,[C;+0:2]-[O;+0:3]-[C;+0:1]>>N-[C;+0:1]-C(-N)=O.N-[C;+0:2]=[O;+0:3],1,11402
11402,[C;+0:1]-[n;+0:4]:[c;+0:3]:[n;+0:2]>>N-c1:n:c:c2:n:c:n(-[C;+0:1]):c:2:n:1.[n;+0:2]:[c;+0:3]:[n;+0:4],1,11403
11403,[O;+0:3]-[C;+0:2]=[O;+0:1]>>C-C-[O;+0:1]-C(-C)=O.C-C1-C(-c2:c:c:c:c:c:2)-O-C(=O)-N-1-[C;+0:2]=[O;+0:3],1,11404
11404,[Cl;+0:1]-[c;+0:3](:[n;+0:2]):[c;+0:4]:[n;+0:5]>>O=C1-C-C-C(=O)-N-1-[Cl;+0:1].[n;+0:2]:[c;+0:3]:[c;+0:4]:[n;+0:5],1,11405
11405,[C;+0:1]=[C;+0:2]>>C-C-O-P(=O)(-O-C-C)-[C;+0:1]-O.C-C-O-P(=O)(-[C;+0:2])-O-C-C,1,11406
11406,[C;+0:1]=[N;+0:2]>>C-C-S-[C;+0:1]-S-C-C.O=[N;+1:2]-[O-],1,11407
11407,[C;+0:1]=[O;+0:2]>>Br-[C;+0:1]-Br.C-C-[O;+0:2]-C(-C)=O,1,11408
11408,[C;+0:2]-[C;+0:3]-[O;+0:4]-[C;+0:1]>>C-C-N(-[C;+0:1])-C-C.[C;+0:2].[C;+0:3]=[O;+0:4],1,11409
11409,[C;+0:1]-[c;+0:2]>>I-[C;+0:1].[Li]-[c;+0:2],1,11410
11410,[C;+0:1]-[C;+0:2]>>N#[C;+0:1].[C;+0:2],1,11411
11411,[C;+0:2]-[C;+0:3]-[c;+0:1]>>Br-[c;+0:1].C-N(-[C;+0:2])-C=O.[C;+0:3],1,11412
11412,[C;+0:2]#[C;+0:1]-[C;+0:3]>>Br-[C;+0:1]-[C;+0:2]#C.N#[C;+0:3],1,11413
11413,[C;+0:3]-[C;+0:2]=[O;+0:1]>>C-C-[O;+0:1]-C-C-O.O=[N+](-[O-])-[C;+0:2]=[C;+0:3],1,11414
11414,[C;+0:2]-[O;+0:1]>>C-C-[O;+0:1]-C(-C)=O.C=[C;+0:2],1,11415
11415,[Cl;+0:2]-[c;+0:1]>>C-[Si](-C)(-C)-[c;+0:1].Cl-S(=O)(=O)-[Cl;+0:2],1,11416
11416,[C;+0:1]=[O;+0:2]>>Br-[C;+0:1]-Br.O=S(=O)(-[O-])-[O;-1:2],1,11417
11417,[C;+0:1]-[C;+0:2].[O;-1:3]>>[C;+0:1]=[C;+0:2].[O;+0:3],1,11418
11418,[O;+0:2]=[C;+0:1]-[N;+0:3]-[O;+0:4]>>O=[C;+0:1]-[O;+0:2]-C(=O)-[O-].[N;+1:3].[O;+0:4],1,11419
11419,[I;+0:1]-[C;+0:3]-[C;+0:2]-[N;+0:4]>>O=C1-C-C-C(=O)-N-1-[I;+0:1].[C;+0:2]=[C;+0:3].[N;+0:4],1,11420
11420,[C;+0:2]-[C;+0:3]=[O;+0:1]>>C-C(-C)(-C)-[O;-1:1].Cl-[C;+0:2].[C;+0:3]-[P+](-c1:c:c:c:c:c:1)(-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1,1,11421
11421,[C;+0:1]-[c;+0:2]>>Cl-[Mg]-[C;+0:1].F-[c;+0:2],1,11422
11422,[C;+0:2]=[O;+0:1]>>Br-c1:c:c(-Cl):c:c(-N):c:1-[O;+0:1].[C;+0:2],1,11423
11423,[C;+0:1]-[C;+0:3]-[O;+0:4]-[C;+0:2]>>O-[C;+0:1]=O.[C;+0:2].[C;+0:3].[O;-1:4],1,11424
11424,[C;+0:2]-[C;+0:1]-[C;+0:3]>>[C;+0:1].[C;+0:2]-[C;+0:3],1,11425
11425,[C;+0:1]#[N;+0:2]>>Br-[C;+0:1].[C-]#[N;+0:2],1,11426
11426,[C;+0:1]-[O;+0:2]>>Cl-[C;+0:1].O-C-C-[O;+0:2],1,11427
11427,[O;+0:1]=[C;+0:2]=[N;+0:3]>>C-C-[O;+0:1]-[C;+0:2]-C.[N;+0:3],1,11428
11428,[N;+0:1]-[C;+0:2]=[O;+0:3]>>O-C(=O)-c1:c:c:c2:c(:c:1)-S-c1:c:c:c:c:c:1-[N;+0:1]-C-2=O.O=[C;+0:2]-[O;+0:3],1,11429
11429,[N;+0:1]-[P;+0:2]>>[N;+0:1].[O-]-[P;+0:2],1,11430
11430,[C;+0:1]-[C;+0:2]>>Cl-c1:c:c(-C-[C;+0:1]):c:c:n:1.[C;+0:2],1,11431
11431,[c;+0:1]-[c;+0:2]>>N-c1:c:c:c(-[c;+0:1]):c:c:1.[c;+0:2]-n1:c:n:c:n:1,1,11432
11432,[C;+0:1]-[N;+0:2].[O;+0:3]-[C;+0:4]-[C;+0:5]-[O;+0:6]>>O-[C;+0:1].[N;+0:2].[O;-1:3]-[C;+0:4]-[C;+0:5]-[O;-1:6],1,11433
11433,[Cl;+0:1]-[P;+0:2]>>Cl-P(-Cl)-[Cl;+0:1].O=[P;+0:2],1,11434
11434,[C;+0:1]-[C;+0:2]>>Br-[C;+0:1]=[C;+0:2],1,11435
11435,[Cl;+0:1]-[O;+0:2]>>Cl-C-[Cl;+0:1].[O;+0:2],1,11436
11436,[C;+0:2]-[C;+0:1]>>C-C(=O)-O-[C;+0:1].[C;+0:2]-[Mg+],1,11437
11437,[O;+0:2]-[c;+0:1]>>I-[c;+0:1].[O;+0:2]-c1:c:c:c2:c(:c:n:n:2-c2:c:c:c:c:n:2):c:1,1,11438
11438,[Cl;+0:2].[N;+0:3]-[C;+0:1]-[O;+0:4]>>Cl-[C;+0:1]-[Cl;+0:2].[N;+0:3].[O;+0:4],1,11439
11439,[C;+0:2]=[O;+0:1]>>O=[Mn](=O)(-[O-])=[O;+0:1].O=[N+](-[C;+0:2])-[O-],1,11440
11440,[C;+0:1]-[C;+0:3]-[C;+0:2]-[C;+0:6]-[C;+0:5]=[C;+0:4]>>[C;+0:1].[C;+0:2]1-[C;+0:3]-[C;+0:4]=[C;+0:5]-[C;+0:6]-1,1,11441
11441,[Br;+0:1]-[c;+0:2]>>Br-P(-Br)(=O)-[Br;+0:1].[c;+0:2],1,11442
11442,[N;+0:1]#[C;+0:2]>>Br-C#[N;+0:1].O=[C;+0:2]-O-C-c1:c:c:c:c:c:1,1,11443
11443,[C;+0:1]-[C;+0:2]>>[C;+0:1].[C;+0:2]-N1-C-C-C-C-C-1,1,11444
11444,[C;+0:1]-[C;+0:3]-[N;+0:2]>>Cl-[C;+0:1]-Cl.[N;+0:2].[O-]-[C;+0:3]-[O-],1,11445
11445,[O;+0:3]-[S;+0:2]=[O;+0:1]>>C-C(-C)(-C)-O-C(=O)-N1-C-C-C(-n2:c:n:c(-C-[O;+0:1]-[S;+0:2]=O):n:2)-C-C-1.[O;+0:3],1,11446
11446,[C;+0:1]-[O;+0:2]>>C-O-C(=O)-c1:c:c2:c:c(-S-[C;+0:1]):c:c:c:2:o:1.[O;+0:2],1,11447
11447,[C;+0:1]-[N;+0:4]-[C;+0:3]-[N;+0:2]>>C-O-[C;+0:1].[N;+0:2].Cl-[C;+0:3]-O-c1:c:c:c(-[N+](=O)-[O-]):c:c:1.[N;+0:4],1,11448
11448,[n;+0:4]:[c;+0:3]:[c;+0:2]:[c;+0:1]-[N;+0:5]>>O=[c;+0:1]:[c;+0:2]:[c;+0:3]:[n;+0:4].[N;+0:5],1,11449
11449,[C;+0:1]-[c;+0:2]>>N-S(=O)(=O)-c1:c:c:c(-S(=O)(=O)-c2:c:c:c(-C-C-[C;+0:1]):c:c:2):s:1.O-C(=O)-C-C-[c;+0:2],1,11450
11450,[O;+0:2]=[C;+0:1]-[c;+0:3]>>C-[C;+0:1](-C)(-C)-[O;-1:2].[c;+0:3],1,11451
11451,[C;+0:1]=[C;+0:2]-[c;+0:3](:[n;+0:5]):[n;+1:4]>>O=[C;+0:1].[C;+0:2]-[c;+0:3](:[n;+0:4]):[n;+1:5],1,11452
11452,[Cl;+0:1]-[O;+0:2]>>[Cl;+0:1].[O;+0:2],1,11453
11453,[C;+0:1]-[C;+0:2]=[C;+0:3]-[O;+0:4]>>C-C-O-[C;+0:1].[C;+0:2]#[C;+0:3].[O;-1:4],1,11454
11454,[Cl;+0:1]-[c;+0:2]>>Cl-P(-Cl)-[Cl;+0:1].[c;+0:2],1,11455
11455,[C;+0:1]-[O;+0:2]>>C#[C;+0:1]-c1:c:c:c2:c(:c:1)-C(=C-c1:[nH]:c:c:c:1)-C(=O)-N-2.[O;+0:2],1,11456
11456,[C;+0:3]=[C;+0:1]-[O;+0:2]>>O=[C;+0:1](-[O-])-[O;-1:2].[C;+0:3],1,11457
11457,[O;+0:1]=[C;+0:2]-[N;+0:3]>>C1-C-C-[O;+0:1]-C-1.[C;+0:2].[N;+0:3],1,11458
11458,[C;+0:1]-[O;+0:3]-[C;+0:2]>>[C;+0:1]-C-C-C-[C;+0:2].[O;+0:3]-c1:c:c:c(-c2:c3:c(:n:c4:c:c:n:n:2:4)-C-C-C-C-3):c:c:1,1,11459
11459,[N;+0:1]-[Si;+0:2]>>C-[N;+0:1]-[SiH](-C)-C.Cl-[Si;+0:2],1,11460
11460,[C;+0:1]-[N;+0:3]-[C;+0:2]>>C-C-N(-[C;+0:1])-C-C.O=[C;+0:2].[N;+0:3],1,11461
11461,[O;+0:3]=[C;+0:2]-[C;+0:1]-[O;+0:4]>>C-[Si](-C)(-C)-[O;+0:1]-[C;+0:2]=[C;+0:3].[O;+0:4],1,11462
11462,[C;+0:1]-[S;+0:2]>>C-[N+](-C)(-C)-[C;+0:1].[S;+0:2],1,11463
11463,[O;+0:4]=[C;+0:3]-[O;+0:2]-[n;+0:1]>>C-N(-C)-C(-O-[n;+0:1])=[N+](-C)-C.[O;+0:2]=[C;+0:3]-[O;+0:4],1,11464
11464,[C;+0:1]-[C;+0:2]>>C-O-[C;+0:1]=O.N-C-C-[C;+0:2],1,11465
11465,[c;+0:1]-[C;+0:2]=[C;+0:3]>>I-[c;+0:1].O-[C;+0:2]-[C;+0:3],1,11466
11466,[C;+0:2]-[C;+0:1]>>C-C-O-P(=O)(-O-C-C)-C(-C)-[C;+0:1]#N.[C;+0:2],1,11467
11467,[O;+0:1]=[S;+0:3]=[O;+0:2]>>O-[O;+0:1].[O;-1:2].[S;+0:3],1,11468
11468,[C;+0:1]-[C;+0:2]-[N;+0:3]>>C-N-[C;+0:1].O=C1-C-C-C-N-1-[C;+0:2].[N;+0:3],1,11469
11469,[C;+0:1]=[N;+0:3]-[C;+0:2]>>C-[C;+0:1]-C.Cl-[C;+0:2].[N-]=[N+]=[N;-1:3],1,11470
11470,[C;+0:1]-[O;+0:2]-[C;+0:3]=[O;+0:4]>>[C;+0:1]-O-C1-C-C-C-C-O-1.[O;+0:2]=[C;+0:3]-[O;+0:4],1,11471
11471,[C;+0:2]1-[C;+0:3]-[O;+0:1]-1>>C-C(-C)-O-C(=O)-C(-O)-C(-O)-C(=[O;+0:1])-O-C(-C)-C.[C;+0:2]=[C;+0:3],1,11472
11472,[O;+0:7]-[c;+0:6]:[c;+0:5]-[C;+0:4]-[C;+0:3]-[C;+0:2](-[O;+0:1])=[O;+0:8]>>[O;+0:1]=[C;+0:2]1-[C;+0:3]-[C;+0:4]-[c;+0:5]:[c;+0:6]-[O;+0:7]-1.[O;-1:8],1,11473
11473,[C;+0:1]-[N;+0:3].[O;+0:5]-[C;+0:4]=[O;+0:2]>>[C;+0:1]-[O;+0:2].[N;+0:3]-[C;+0:4]=[O;+0:5],1,11474
11474,[C;+0:2]-[c;+0:1]>>Br-[c;+0:1].O-B(-O)-c1:c:c:c:c(-[C;+0:2]):c:1,1,11475
11475,[C;+0:1]-[N;+0:2]-[C;+0:3]-[C;+0:4]-[N;+0:5]-[c;+0:6]:[n;+0:7]:[c;+0:8]:[c;+0:9]-[C;+0:10]-[O;+0:11]>>Cl-[C;+0:1].[N;+0:2]-[C;+0:3]-[C;+0:4]-[N;+0:5]-[c;+0:6]:[n;+0:7]:[c;+0:8]:[c;+0:9]-[C;+0:10]-[O;-1:11],1,11476
11476,[C;+0:1]-[N;+0:3]-[C;+0:2]>>Cl-[C;+0:1].O-[C;+0:2]=O.[N;+0:3],1,11477
11477,[C;+0:1]-[O;+0:2]>>C-C(-C)(-C)-O-C(=O)-N1-C-C-N(-c2:c:c:c(-O-[C;+0:1]):c:c:2)-C-C-1.[O;+0:2],1,11478
11478,[C;+0:1]-[C;+0:2]>>C-C(-C)(-C)-O-[C;+0:1]=O.O-C(=O)-[C;+0:2],1,11479
11479,[C;+0:3]-[C;+0:2]#[C;+0:1]-[C;+0:4]>>Br-[C;+0:1]-[C;+0:2]#[C;+0:3].[C;+0:4],1,11480
11480,[C;+0:1]1-[C;+0:2]-[C;+0:3]-[C;+0:4]-1>>C-C-O-[C;+0:1]=[C;+0:2].[C;+0:3]-[C;+0:4]-[Mg+],1,11481
